gene_symbol,transcript_id,TPM
HGS,ENST00000329138,6.429851
MRPL12,ENST00000333676,0
SLC25A10,ENST00000350690,0
GCGR,ENST00000400723,1.025538
FAM195B,ENST00000455127,0
PPP1R27,ENST00000330261,0
P4HB,ENST00000331483,0
ARHGDIA,ENST00000269321,9.466883
ALYREF,ENST00000505490,1.076936
ANAPC11,ENST00000344877,4.095255
PCYT2,ENST00000538936,8.39034
NPB,ENST00000333383,0
SIRT7,ENST00000328666,0
MAFG,ENST00000357736,0.569353
PYCR1,ENST00000329875,1.287991
MYADML2,ENST00000409745,4.974536
NOTUM,ENST00000409678,0.462635
ASPSCR1,ENST00000306739,0
STRA13,ENST00000392359,0
LRRC45,ENST00000306688,0
RAC3,ENST00000306897,0
DCXR,ENST00000306869,0
RFNG,ENST00000310496,0
DUS1L,ENST00000306796,4.57332
FASN,ENST00000306749,0
SLC16A3,ENST00000582743,0
CD7,ENST00000312648,0
SECTM1,ENST00000269389,0
TEX19,ENST00000333437,1.624986
OGFOD3,ENST00000313056,0
HEXDC,ENST00000327949,0
C17orf62,ENST00000306645,0
NARF,ENST00000309794,0
FOXK2,ENST00000335255,1.113504
WDR45B,ENST00000392325,0
RAB40B,ENST00000571995,0
FN3KRP,ENST00000269373,0
FN3K,ENST00000300784,0.798288
TBCD,ENST00000355528,2.184301
ZNF750,ENST00000269394,14.127151
METRNL,ENST00000320095,0
USP14,ENST00000261601,4.927074
THOC1,ENST00000261600,0
COLEC12,ENST00000400256,0
CETN1,ENST00000327228,0
TYMS,ENST00000323274,4.259088
YES1,ENST00000314574,0
ADCYAP1,ENST00000450565,0
METTL4,ENST00000574538,0
NDC80,ENST00000261597,0
SMCHD1,ENST00000320876,0.128153
EMILIN2,ENST00000254528,5.37804
MYOM1,ENST00000356443,0
MYL12A,ENST00000217652,2.795638
MYL12B,ENST00000237500,0
TGIF1,ENST00000343820,0
DLGAP1,ENST00000315677,0
C18orf42,ENST00000434239,0
L3MBTL4,ENST00000317931,0
ARHGAP28,ENST00000383472,0
LAMA1,ENST00000389658,0.097221
PTPRM,ENST00000580170,0.168558
NDUFV2,ENST00000318388,0
ANKRD12,ENST00000262126,0.373033
TWSG1,ENST00000262120,0
RALBP1,ENST00000383432,0
PPP4R1,ENST00000400556,0
RAB31,ENST00000578921,0.995359
TXNDC2,ENST00000357775,0
VAPA,ENST00000400000,0.171213
APCDD1,ENST00000355285,0
NAPG,ENST00000322897,1.103616
GNAL,ENST00000334049,20.318027
GNAL,ENST00000423027,0
CHMP1B,ENST00000526991,2.297051
MPPE1,ENST00000588072,18.142777
IMPA2,ENST00000269159,0
ANKRD62,ENST00000587848,0
CIDEA,ENST00000320477,0
TUBB6,ENST00000317702,0
AFG3L2,ENST00000269143,13.403149
SLMO1,ENST00000440960,0
CEP76,ENST00000262127,4.89826
PSMG2,ENST00000317615,0
PTPN2,ENST00000309660,0
SEH1L,ENST00000399892,0
CEP192,ENST00000506447,0
RNMT,ENST00000383314,0
MC5R,ENST00000589410,0
MC2R,ENST00000327606,0
ZNF519,ENST00000590202,0
ROCK1,ENST00000399799,1e-6
ESCO1,ENST00000269214,0
SNRPD1,ENST00000300413,0
ABHD3,ENST00000289119,0
MIB1,ENST00000261537,0.587483
GATA6,ENST00000269216,0
CTAGE1,ENST00000391403,0
RBBP8,ENST00000327155,0.905395
TMEM241,ENST00000383233,0
RIOK3,ENST00000339486,0
C18orf8,ENST00000269221,1.613278
NPC1,ENST00000269228,2.288107
ANKRD29,ENST00000592179,0
LAMA3,ENST00000313654,0
LAMA3,ENST00000269217,0
TTC39C,ENST00000317571,0
CABYR,ENST00000399496,0
OSBPL1A,ENST00000319481,1.169923
IMPACT,ENST00000284202,0
HRH4,ENST00000256906,0
ZNF521,ENST00000361524,0
SS18,ENST00000415083,0.304576
PSMA8,ENST00000415576,0
TAF4B,ENST00000269142,1.457979
KCTD1,ENST00000580059,1.427386
AQP4,ENST00000383168,1.013866
CDH2,ENST00000269141,0
DSC3,ENST00000360428,0
DSC2,ENST00000280904,0
DSC1,ENST00000257198,0
DSG1,ENST00000257192,0
DSG4,ENST00000308128,0
DSG3,ENST00000257189,0
DSG2,ENST00000261590,0
TTR,ENST00000237014,0
SLC25A52,ENST00000269205,0
TRAPPC8,ENST00000283351,0
RNF125,ENST00000217740,0.343066
RNF138,ENST00000261593,0
MEP1B,ENST00000269202,1.337757
GAREM,ENST00000269209,0
KLHL14,ENST00000359358,0.454123
ASXL3,ENST00000269197,0.872701
MAPRE2,ENST00000300249,0
ZNF397,ENST00000330501,0.182284
ZSCAN30,ENST00000333206,0
ZNF24,ENST00000261332,5.597044
ZNF396,ENST00000589332,0
INO80C,ENST00000334598,0
C18orf21,ENST00000592875,0
RPRD1A,ENST00000399022,2.626774
SLC39A6,ENST00000269187,1.044453
ELP2,ENST00000358232,0.232412
MOCOS,ENST00000261326,0
TPGS2,ENST00000334295,2.292018
KIAA1328,ENST00000280020,0.198358
CELF4,ENST00000420428,0
PIK3C3,ENST00000262039,0
RIT2,ENST00000326695,0
SYT4,ENST00000255224,0.307318
SLC14A2,ENST00000255226,1.624624
SLC14A1,ENST00000321925,0
SIGLEC15,ENST00000389474,3.34043
EPG5,ENST00000282041,1.3e-5
PSTPIP2,ENST00000409746,0
ATP5A1,ENST00000398752,0
HAUS1,ENST00000282058,0
RNF165,ENST00000269439,0
ST8SIA5,ENST00000315087,0
PIAS2,ENST00000585916,1e-6
HDHD2,ENST00000300605,0
IER3IP1,ENST00000256433,1.863759
SKOR2,ENST00000425639,0
SMAD2,ENST00000262160,0.041524
ZBTB7C,ENST00000590800,0
CTIF,ENST00000256413,0
C18orf32,ENST00000318240,5.194777
LIPG,ENST00000261292,0.089806
ACAA2,ENST00000285093,0
MYO5B,ENST00000285039,13.79549
CCDC11,ENST00000398545,0.579836
SKA1,ENST00000285116,0.351247
MAPK4,ENST00000400384,0.404626
MRO,ENST00000398439,0
ME2,ENST00000321341,0.20798
ELAC1,ENST00000269466,1.861859
SMAD4,ENST00000342988,1e-6
MEX3C,ENST00000406189,3.518784
DCC,ENST00000442544,0.183898
MBD2,ENST00000256429,0.189666
RAB27B,ENST00000262094,0
CCDC68,ENST00000591504,0
TCF4,ENST00000354452,0
TXNL1,ENST00000217515,0.277118
WDR7,ENST00000254442,2e-5
BOD1L2,ENST00000585477,0
ST8SIA3,ENST00000324000,0
ONECUT2,ENST00000491143,0
FECH,ENST00000262093,0
NARS,ENST00000256854,0
NEDD4L,ENST00000400345,0
ALPK2,ENST00000361673,0.254102
ZNF532,ENST00000591808,0
SEC11C,ENST00000587834,0
GRP,ENST00000256857,0
RAX,ENST00000334889,0
CPLX4,ENST00000299721,0
LMAN1,ENST00000251047,0
CCBE1,ENST00000439986,0
PMAIP1,ENST00000316660,0
MC4R,ENST00000299766,0
CDH20,ENST00000262717,0
RNF152,ENST00000312828,0
TNFRSF11A,ENST00000586569,0
ZCCHC2,ENST00000269499,0.187559
PHLPP1,ENST00000262719,1.962338
BCL2,ENST00000333681,0
VPS4B,ENST00000238497,0.377284
SERPINB5,ENST00000382771,0
SERPINB13,ENST00000344731,0
SERPINB4,ENST00000341074,0
SERPINB3,ENST00000283752,0
SERPINB7,ENST00000398019,0
SERPINB2,ENST00000299502,0
SERPINB10,ENST00000238508,0
HMSD,ENST00000408945,0
SERPINB8,ENST00000397985,0
CDH7,ENST00000397968,0
CDH19,ENST00000262150,0
TMX3,ENST00000299608,0.203485
CCDC102B,ENST00000360242,0
DOK6,ENST00000382713,0.933149
CD226,ENST00000582621,0
SOCS6,ENST00000397942,0.334889
CBLN2,ENST00000269503,0
NETO1,ENST00000327305,0
FBXO15,ENST00000419743,0
TIMM21,ENST00000169551,0
CYB5A,ENST00000340533,0
C18orf63,ENST00000579455,0.188142
CNDP2,ENST00000324262,0
CNDP1,ENST00000358821,0
ZADH2,ENST00000322342,0.447147
TSHZ1,ENST00000580243,0.786938
ZNF516,ENST00000443185,0.325036
ZNF236,ENST00000320610,0.929846
MBP,ENST00000355994,0
GALR1,ENST00000299727,1.025591
ATP9B,ENST00000426216,0
NFATC1,ENST00000427363,0
PQLC1,ENST00000397778,0
HSBP1L1,ENST00000451882,0
TXNL4A,ENST00000269601,0.283351
RBFA,ENST00000306735,0.170987
ADNP2,ENST00000262198,0
PARD6G,ENST00000353265,19.858619
PPAP2C,ENST00000434325,0
THEG,ENST00000342640,0
C2CD4C,ENST00000332235,0
MADCAM1,ENST00000215637,0
TPGS1,ENST00000359315,0
CDC34,ENST00000215574,0
GZMM,ENST00000264553,2.705902
BSG,ENST00000333511,0
BSG,ENST00000353555,0
HCN2,ENST00000251287,0.287998
POLRMT,ENST00000588649,0.259296
RNF126,ENST00000292363,0
FSTL3,ENST00000166139,0
PRSS57,ENST00000329267,0
PALM,ENST00000338448,0
MISP,ENST00000215582,0
PTBP1,ENST00000356948,0
LPPR3,ENST00000520876,0.87854
AZU1,ENST00000233997,0
PRTN3,ENST00000234347,0
ELANE,ENST00000263621,0
CFD,ENST00000327726,10.664183
MED16,ENST00000325464,0
R3HDM4,ENST00000361574,0
KISS1R,ENST00000234371,0
ARID3A,ENST00000263620,0
WDR18,ENST00000585809,0
GRIN3B,ENST00000234389,1.370671
TMEM259,ENST00000356663,0
CNN2,ENST00000263097,0
ABCA7,ENST00000263094,0
GPX4,ENST00000354171,0
SBNO2,ENST00000361757,0
STK11,ENST00000326873,5.215836
ATP5D,ENST00000215375,0
CIRBP,ENST00000587896,0
C19orf24,ENST00000409293,0
EFNA2,ENST00000215368,0.419881
NDUFS7,ENST00000233627,0
GAMT,ENST00000252288,0
DAZAP1,ENST00000233078,0
RPS15,ENST00000592588,0
APC2,ENST00000590469,0
C19orf25,ENST00000585675,0
REEP6,ENST00000233596,0.822
REEP6,ENST00000395479,0
ADAMTSL5,ENST00000330475,0
PLK5,ENST00000454744,0
MBD3,ENST00000434436,1.009293
UQCR11,ENST00000591899,0
TCF3,ENST00000262965,0
TCF3,ENST00000588136,0
ONECUT3,ENST00000382349,0
REXO1,ENST00000170168,0.628377
KLF16,ENST00000250916,0
ABHD17A,ENST00000292577,0
ADAT3,ENST00000329478,0
SCAMP4,ENST00000316097,0
CSNK1G2,ENST00000255641,0
BTBD2,ENST00000255608,0
MOB3A,ENST00000357066,0.291027
IZUMO4,ENST00000395301,0
DOT1L,ENST00000398665,12.541326
PLEKHJ1,ENST00000326631,0
SF3A2,ENST00000221494,0
AMH,ENST00000221496,0
JSRP1,ENST00000300961,4.109075
C19orf35,ENST00000342063,7.889778
LSM7,ENST00000252622,0
TIMM13,ENST00000215570,5.808605
LMNB2,ENST00000325327,0.208265
GADD45B,ENST00000215631,0
GNG7,ENST00000382159,0.231552
DIRAS1,ENST00000323469,0.583728
SLC39A3,ENST00000269740,0
SGTA,ENST00000221566,0.921536
THOP1,ENST00000307741,0
ZNF554,ENST00000317243,0.264325
ZNF555,ENST00000334241,0.221258
ZNF556,ENST00000307635,0
ZNF57,ENST00000306908,7.482264
ZNF77,ENST00000314531,0
TLE6,ENST00000246112,0
TLE2,ENST00000262953,0
AES,ENST00000327141,0
GNA11,ENST00000078429,0
GNA15,ENST00000262958,0.451206
S1PR4,ENST00000246115,2.083442
NCLN,ENST00000246117,0
CELF5,ENST00000292672,0
NFIC,ENST00000443272,0.127795
C19orf77,ENST00000215531,0.859117
DOHH,ENST00000427575,1.537444
FZR1,ENST00000441788,2.02411
MFSD12,ENST00000355415,12.51496
HMG20B,ENST00000333651,0
TBXA2R,ENST00000375190,0
CACTIN,ENST00000429344,1.095671
PIP5K1C,ENST00000335312,0.189038
TJP3,ENST00000541714,0
APBA3,ENST00000316757,0
MRPL54,ENST00000330133,0
RAX2,ENST00000555633,0
MATK,ENST00000310132,0
ZFR2,ENST00000262961,0
ATCAY,ENST00000450849,0.967007
DAPK3,ENST00000545797,0
EEF2,ENST00000309311,5.381286
PIAS4,ENST00000262971,0.647689
ZBTB7A,ENST00000322357,0.147583
MAP2K2,ENST00000262948,0
CREB3L3,ENST00000078445,0
SIRT6,ENST00000337491,0
EBI3,ENST00000221847,0
CCDC94,ENST00000262962,0
SHD,ENST00000543264,0.392286
FSD1,ENST00000221856,0
STAP2,ENST00000594605,0
MPND,ENST00000599840,0
SH3GL1,ENST00000269886,1.808798
CHAF1A,ENST00000301280,1.464937
UBXN6,ENST00000301281,0
PLIN5,ENST00000381848,0.411185
LRG1,ENST00000306390,0.387624
SEMA6B,ENST00000586582,0
TNFAIP8L1,ENST00000327473,11.521134
C19orf10,ENST00000262947,0
FEM1A,ENST00000269856,0.29488
TICAM1,ENST00000248244,0
PLIN3,ENST00000221957,0
KDM4B,ENST00000159111,0
ZNRF4,ENST00000222033,0
SAFB2,ENST00000252542,0.795395
SAFB,ENST00000588852,0
C19orf70,ENST00000309324,0
HSD11B1L,ENST00000339423,0
RPL36,ENST00000347512,5.10191
LONP1,ENST00000360614,0
CATSPERD,ENST00000381624,0
PRR22,ENST00000419421,0
DUS3L,ENST00000309061,0
FUT6,ENST00000318336,0
FUT5,ENST00000588525,0
NDUFA11,ENST00000308961,0
VMAC,ENST00000339485,3.210795
CAPS,ENST00000588776,5.091902
RANBP3,ENST00000340578,0
RFX2,ENST00000303657,1.230784
MLLT1,ENST00000252674,0.639674
ACER1,ENST00000301452,0
CLPP,ENST00000245816,0
ALKBH7,ENST00000245812,3.799897
GTF2F1,ENST00000394456,1.884675
SLC25A41,ENST00000321510,0.710141
SLC25A23,ENST00000301454,0
CRB3,ENST00000600229,0
DENND1C,ENST00000381480,0
TUBB4A,ENST00000264071,0
TNFSF9,ENST00000245817,0
CD70,ENST00000245903,0
C3,ENST00000245907,0.23701
TRIP10,ENST00000313244,0
SH2D3A,ENST00000245908,0
VAV1,ENST00000602142,0
EMR1,ENST00000312053,0
ZNF557,ENST00000252840,0
INSR,ENST00000302850,1e-6
PEX11G,ENST00000221480,0
C19orf45,ENST00000361664,0
ZNF358,ENST00000597229,0
MCOLN1,ENST00000264079,0.671245
PNPLA6,ENST00000600737,0
CAMSAP3,ENST00000160298,0
XAB2,ENST00000358368,0
PET100,ENST00000594797,0
PCP2,ENST00000311069,22.005828
STXBP2,ENST00000221283,0
RETN,ENST00000221515,0
TRAPPC5,ENST00000596148,0
FCER2,ENST00000597921,0
CD209,ENST00000315599,0
CLEC4M,ENST00000327325,0
LRRC8E,ENST00000306708,12.539739
MAP2K7,ENST00000397979,0
SNAPC2,ENST00000221573,0
CTXN1,ENST00000318978,0.924334
TIMM44,ENST00000270538,0
ELAVL1,ENST00000407627,0.47196
FBN3,ENST00000600128,1e-6
CERS4,ENST00000251363,0
CD320,ENST00000301458,0
NDUFA7,ENST00000301457,2.759039
RPS28,ENST00000600659,0
KANK3,ENST00000330915,17.594294
ANGPTL4,ENST00000301455,19.694063
RAB11B,ENST00000328024,0.681016
HNRNPM,ENST00000325495,3.622515
PRAM1,ENST00000423345,0.469292
ZNF414,ENST00000393927,0
ADAMTS10,ENST00000597188,0
ACTL9,ENST00000324436,0
ZNF558,ENST00000601372,0
OR7G1,ENST00000541538,0
OR7G3,ENST00000305444,0
ZNF317,ENST00000247956,0
ZNF699,ENST00000591998,0.561218
ZNF560,ENST00000301480,0.355901
ZNF426,ENST00000253115,0.568902
ZNF121,ENST00000320451,0
ZNF561,ENST00000302851,0
ZNF562,ENST00000453372,1.6e-5
FBXL12,ENST00000247977,0
UBL5,ENST00000586895,13.222125
PIN1,ENST00000247970,0
COL5A3,ENST00000264828,0.61312
RDH8,ENST00000591589,0
C19orf66,ENST00000253110,0
PPAN,ENST00000253107,1.334499
P2RY11,ENST00000321826,4.153797
EIF3G,ENST00000253108,0
DNMT1,ENST00000359526,0
MRPL4,ENST00000253099,0
ICAM1,ENST00000264832,0
ICAM4,ENST00000380770,0
ICAM5,ENST00000221980,0
FDX1L,ENST00000393708,0
ICAM3,ENST00000160262,0
TYK2,ENST00000525621,0
CDC37,ENST00000222005,0
PDE4A,ENST00000380702,0
KEAP1,ENST00000171111,0
S1PR5,ENST00000333430,0
ATG4D,ENST00000309469,0
KRI1,ENST00000312962,0
CDKN2D,ENST00000393599,0
AP1M2,ENST00000250244,0
SLC44A2,ENST00000335757,0
QTRT1,ENST00000250237,0
DNM2,ENST00000389253,0
TMED1,ENST00000214869,29.85749
C19orf38,ENST00000397820,0.950304
CARM1,ENST00000327064,52.791587
YIPF2,ENST00000586748,0
C19orf52,ENST00000270502,0.831732
SMARCA4,ENST00000344626,0
LDLR,ENST00000558518,0
KANK2,ENST00000586659,1.196999
DOCK6,ENST00000294618,0
C19orf80,ENST00000252453,0
TSPAN16,ENST00000590327,0
RAB3D,ENST00000222120,0
TMEM205,ENST00000354882,0.906894
CCDC159,ENST00000458408,0
EPOR,ENST00000222139,4.375289
RGL3,ENST00000380456,0
CCDC151,ENST00000356392,0
ELAVL3,ENST00000359227,0.428414
ZNF653,ENST00000293771,0
ECSIT,ENST00000270517,0
CNN1,ENST00000252456,0.870031
ZNF627,ENST00000361113,0
ZNF823,ENST00000341191,0
ZNF441,ENST00000357901,0
ZNF491,ENST00000323169,0
ZNF440,ENST00000304060,0.230268
ZNF69,ENST00000429654,0
ZNF700,ENST00000254321,0
ZNF763,ENST00000358987,0
ZNF878,ENST00000547628,2.424
ZNF844,ENST00000439326,0
ZNF20,ENST00000334213,3.101825
ZNF625,ENST00000439556,0
ZNF136,ENST00000343979,0
ZNF563,ENST00000293725,0
ZNF442,ENST00000242804,0.151575
ZNF799,ENST00000430385,0
ZNF443,ENST00000301547,0
ZNF709,ENST00000397732,0.225487
ZNF564,ENST00000339282,0.34645
ZNF490,ENST00000311437,0.46761
ZNF791,ENST00000343325,0
MAN2B1,ENST00000456935,0
WDR83,ENST00000418543,0
WDR83OS,ENST00000596731,0
DHPS,ENST00000210060,0
FBXW9,ENST00000393261,0
C19orf43,ENST00000242784,5.798361
ASNA1,ENST00000357332,0
BEST2,ENST00000553030,0
HOOK2,ENST00000397668,0
JUNB,ENST00000302754,6.931627
PRDX2,ENST00000301522,0
RNASEH2A,ENST00000221486,0
MAST1,ENST00000251472,0.396717
DNASE2,ENST00000222219,2.342725
KLF1,ENST00000264834,0
GCDH,ENST00000222214,0
SYCE2,ENST00000293695,21.235612
FARSA,ENST00000314606,0
CALR,ENST00000316448,5.780247
RAD23A,ENST00000586534,3.358761
GADD45GIP1,ENST00000316939,239.725988
NFIX,ENST00000592199,0
LYL1,ENST00000264824,3.954203
NACC1,ENST00000292431,1.922614
STX10,ENST00000587230,0
IER2,ENST00000292433,0
CACNA1A,ENST00000360228,0
CCDC130,ENST00000221554,0
MRI1,ENST00000040663,0
C19orf53,ENST00000588234,0
CC2D1A,ENST00000318003,0
RFX1,ENST00000254325,1.32803
RLN3,ENST00000431365,0
IL27RA,ENST00000263379,0
C19orf67,ENST00000548523,13.002606
PRKACA,ENST00000308677,1.120084
ASF1B,ENST00000263382,1.902587
CD97,ENST00000242786,0
DDX39A,ENST00000242776,0
PKN1,ENST00000242783,0
PTGER1,ENST00000292513,1.569144
GIPC1,ENST00000393033,0
DNAJB1,ENST00000254322,1.832899
TECR,ENST00000215567,0
NDUFB7,ENST00000215565,0
CLEC17A,ENST00000417570,0
EMR3,ENST00000253673,0
ZNF333,ENST00000292530,0
EMR2,ENST00000315576,1.395967
OR7A5,ENST00000322301,0
OR7C2,ENST00000248072,0
CCDC105,ENST00000292574,0
CASP14,ENST00000427043,0.315346
SYDE1,ENST00000342784,0
ILVBL,ENST00000263383,0
NOTCH3,ENST00000263388,0
EPHX3,ENST00000221730,0
AKAP8,ENST00000269701,9.867607
AKAP8L,ENST00000397410,0
RASAL3,ENST00000343625,0
PGLYRP2,ENST00000340880,0
CYP4F22,ENST00000269703,0
CYP4F3,ENST00000221307,0
CYP4F12,ENST00000550308,0
CYP4F2,ENST00000221700,0
OR10H4,ENST00000322107,0
RAB8A,ENST00000300935,0
CIB3,ENST00000269878,0
FAM32A,ENST00000263384,4.204686
AP1M1,ENST00000291439,0.144274
KLF2,ENST00000248071,0
EPS15L1,ENST00000455140,0
CALR3,ENST00000269881,0
C19orf44,ENST00000221671,0
CHERP,ENST00000546361,6.098122
SLC35E1,ENST00000595753,0.5831
MED26,ENST00000263390,0
SMIM7,ENST00000487416,0
TMEM38A,ENST00000187762,0.383393
NWD1,ENST00000524140,0
SIN3B,ENST00000248054,0.381471
F2RL3,ENST00000248076,0.296027
CPAMD8,ENST00000443236,0
HAUS8,ENST00000253669,0
USE1,ENST00000263897,0
OCEL1,ENST00000215061,0
USHBP1,ENST00000252597,0.300409
BABAM1,ENST00000598188,0
ANKLE1,ENST00000404085,0
ABHD8,ENST00000247706,0
MRPL34,ENST00000252602,0
DDA1,ENST00000359866,3.85131
ANO8,ENST00000159087,1.394617
GTPBP3,ENST00000324894,0
PLVAP,ENST00000252590,0
BST2,ENST00000252593,0
MVB12A,ENST00000317040,0
TMEM221,ENST00000341130,13.251705
NXNL1,ENST00000301944,0
SLC27A1,ENST00000252595,0
PGLS,ENST00000252603,0
FAM129C,ENST00000599164,0
COLGALT1,ENST00000252599,0
MAP1S,ENST00000324096,0
B3GNT3,ENST00000318683,0
INSL3,ENST00000317306,0
JAK3,ENST00000458235,0
RPL18A,ENST00000222247,0
SLC5A5,ENST00000222248,0
CCDC124,ENST00000445755,0
ARRDC2,ENST00000222250,0
IL12RB1,ENST00000593993,0
PIK3R2,ENST00000222254,0.489543
IFI30,ENST00000407280,0
MPV17L2,ENST00000599612,0
RAB3A,ENST00000222256,0
KIAA1683,ENST00000392413,0
JUND,ENST00000252818,3.922934
LSM4,ENST00000593829,6.605728
PGPEP1,ENST00000269919,0.157826
GDF15,ENST00000252809,0
LRRC25,ENST00000339007,0
SSBP4,ENST00000270061,0
ISYNA1,ENST00000338128,0
ELL,ENST00000262809,0
FKBP8,ENST00000608443,0
KXD1,ENST00000222307,0
UBA52,ENST00000442744,0
C19orf60,ENST00000358607,0
CRLF1,ENST00000392386,1.36174
TMEM59L,ENST00000262817,0
KLHL26,ENST00000300976,0.445267
CRTC1,ENST00000321949,0
COMP,ENST00000222271,0
UPF1,ENST00000262803,0
GDF1,ENST00000247005,0
COPE,ENST00000262812,0
DDX49,ENST00000247003,0
HOMER3,ENST00000392351,0
SUGP2,ENST00000452918,0
ARMC6,ENST00000535612,0
SLC25A42,ENST00000318596,3.025984
TMEM161A,ENST00000162044,0
MEF2B,ENST00000424583,0
MEF2BNB,ENST00000462790,0
RFXANK,ENST00000303088,0
NR2C2AP,ENST00000331552,0
NCAN,ENST00000252575,2.041152
HAPLN4,ENST00000291481,0.892491
TM6SF2,ENST00000389363,0
SUGP1,ENST00000247001,0
MAU2,ENST00000262815,0.566964
TSSK6,ENST00000585580,8.448121
NDUFA13,ENST00000507754,0
YJEFN3,ENST00000514277,0
CILP2,ENST00000291495,0.2312
PBX4,ENST00000251203,0
LPAR2,ENST00000407877,0
GMIP,ENST00000203556,0
ATP13A1,ENST00000357324,0
ZNF101,ENST00000592502,3.80938
ZNF14,ENST00000344099,0
ZNF506,ENST00000540806,9.168852
ZNF253,ENST00000589717,0.831985
ZNF93,ENST00000343769,0
ZNF682,ENST00000397165,0
ZNF90,ENST00000418063,0
ZNF486,ENST00000335117,5.760988
ZNF737,ENST00000427401,0.225408
ZNF626,ENST00000601440,0
ZNF66,ENST00000344519,0
ZNF85,ENST00000328178,0
ZNF430,ENST00000261560,0.251098
ZNF431,ENST00000311048,1e-6
ZNF708,ENST00000356929,0.243207
ZNF493,ENST00000392288,0
ZNF429,ENST00000358491,9.663935
ZNF100,ENST00000358296,0
ZNF43,ENST00000354959,0
ZNF208,ENST00000397126,0
ZNF257,ENST00000594947,0
ZNF676,ENST00000397121,0
ZNF729,ENST00000601693,0
ZNF98,ENST00000357774,0
ZNF492,ENST00000456783,0
ZNF99,ENST00000596209,0
ZNF728,ENST00000594710,0
ZNF730,ENST00000597761,0
ZNF724P,ENST00000418100,0
ZNF91,ENST00000300619,0
ZNF675,ENST00000359788,0
ZNF681,ENST00000402377,0
ZNF726,ENST00000594466,0
ZNF254,ENST00000357002,0
UQCRFS1,ENST00000304863,0.643808
POP4,ENST00000585603,0
PLEKHF1,ENST00000436066,0.629822
C19orf12,ENST00000323670,0
CCNE1,ENST00000262643,0
URI1,ENST00000392271,0
ZNF536,ENST00000355537,0
TSHZ3,ENST00000240587,0.379253
ZNF507,ENST00000355898,1.583711
DPY19L3,ENST00000392250,0
PDCD5,ENST00000590247,0
ANKRD27,ENST00000306065,1.746578
RGS9BP,ENST00000334176,0
SLC7A9,ENST00000023064,0
CEP89,ENST00000305768,0
C19orf40,ENST00000588258,1.769849
RHPN2,ENST00000254260,0
GPATCH1,ENST00000170564,0
WDR88,ENST00000355868,4.399651
LRP3,ENST00000253193,2.008621
SLC7A10,ENST00000253188,0
CEBPA,ENST00000498907,0.388283
CEBPG,ENST00000284000,0
PEPD,ENST00000244137,0
KIAA0355,ENST00000299505,1.727448
GPI,ENST00000356487,0
PDCD2L,ENST00000246535,0
UBA2,ENST00000246548,0
WTIP,ENST00000590071,0.274742
ZNF302,ENST00000505242,0.982114
ZNF181,ENST00000492450,1.625404
ZNF599,ENST00000329285,0
ZNF30,ENST00000601142,1.348954
ZNF792,ENST00000404801,0
SCN1B,ENST00000262631,0
LGI4,ENST00000310123,0.697628
FXYD1,ENST00000351325,0
FXYD7,ENST00000270310,0
FXYD5,ENST00000392219,0
USF2,ENST00000222305,0
HAMP,ENST00000222304,0
MAG,ENST00000392213,0
CD22,ENST00000085219,0
FFAR3,ENST00000327809,0
FFAR2,ENST00000599180,0
KRTDAP,ENST00000338897,0
DMKN,ENST00000339686,0
SBSN,ENST00000452271,0
GAPDHS,ENST00000222286,4.570018
TMEM147,ENST00000222284,0
ATP4A,ENST00000262623,2.061122
HAUS5,ENST00000203166,0
RBM42,ENST00000262633,0
ETV2,ENST00000402764,0
ZBTB32,ENST00000392197,0
KMT2B,ENST00000420124,0.154285
IGFLR1,ENST00000246532,3.266244
U2AF1L4,ENST00000378975,0
PSENEN,ENST00000587708,0
LIN37,ENST00000301159,0
HSPB6,ENST00000004982,11.830584
NPHS1,ENST00000378910,0
KIRREL2,ENST00000360202,0
APLP1,ENST00000221891,0
HCST,ENST00000246551,0
TYROBP,ENST00000262629,0
LRFN3,ENST00000246529,0
SDHAF1,ENST00000378887,1.052122
SYNE4,ENST00000324444,0
CLIP3,ENST00000360535,2.355993
THAP8,ENST00000292894,0
WDR62,ENST00000401500,0
POLR2I,ENST00000221859,0
TBCB,ENST00000221855,0
CAPNS1,ENST00000246533,0
COX7A1,ENST00000292907,0
ZNF565,ENST00000304116,0
ZNF146,ENST00000443387,0
ZFP14,ENST00000270001,0.504414
ZFP82,ENST00000392161,0.320886
ZNF260,ENST00000523638,0
ZNF529,ENST00000591340,2.611928
ZNF382,ENST00000292928,1.242199
ZNF461,ENST00000588268,8.888319
ZNF850,ENST00000591344,0
ZNF790,ENST00000356725,16.09878
ZNF345,ENST00000420450,0
ZNF829,ENST00000391711,0
ZNF568,ENST00000333987,0
ZNF420,ENST00000337995,3.232715
ZNF585A,ENST00000292841,0
ZNF585B,ENST00000532828,0
ZNF527,ENST00000436120,0.554937
ZNF569,ENST00000316950,0
ZNF570,ENST00000330173,0.539106
ZNF571,ENST00000451802,0
ZNF540,ENST00000316433,1.862492
ZNF781,ENST00000358582,0
ZNF607,ENST00000355202,0
WDR87,ENST00000447313,1e-6
SIPA1L3,ENST00000222345,0.117762
PPP1R14A,ENST00000301242,0
SPINT2,ENST00000301244,0
YIF1B,ENST00000339413,0.724795
C19orf33,ENST00000301246,0
KCNK6,ENST00000263372,0
CATSPERG,ENST00000409235,0
